Date,Open,High,Low,Close,Adjusted_close,Volume
2025-11-24 00:00:00+01:00,262.2,262.6,259.6,259.9,259.9,2815583
2025-11-25 00:00:00+01:00,259.9,263.3,259,262,262,1069777
2025-11-26 00:00:00+01:00,262.8,264,260.9,262.5,262.5,1186785
2025-11-27 00:00:00+01:00,262.4,263.2,261.4,261.5,261.5,820843
2025-11-28 00:00:00+01:00,261.7,262.4,258.9,261.2,261.2,1574446
2025-12-01 00:00:00+01:00,260.2,263.5,259.5,263.3,263.3,844705
2025-12-02 00:00:00+01:00,265,265.5,261.6,261.6,261.6,1331735
2025-12-03 00:00:00+01:00,262,263.8,259,259,259,1137102
2025-12-04 00:00:00+01:00,258.9,261.8,258.6,260.3,260.3,998629
2025-12-05 00:00:00+01:00,260,262.4,260,261.4,261.4,970250
2025-12-08 00:00:00+01:00,260.2,260.4,257,258,258,1501116
2025-12-09 00:00:00+01:00,257.6,260.4,257.2,258.8,258.8,1130571
2025-12-10 00:00:00+01:00,258.1,259.5,256.7,258.9,258.9,1249086
2025-12-11 00:00:00+01:00,257.1,259.3,254.6,259,259,1731571
2025-12-12 00:00:00+01:00,258,262.5,257.3,262.5,262.5,1347249
2025-12-15 00:00:00+01:00,262.5,264.6,262.5,263.1,263.1,1440877
2025-12-16 00:00:00+01:00,264,266.4,263.8,265.4,265.4,1424507
2025-12-17 00:00:00+01:00,265.5,267.6,264.8,267.4,267.4,1125201
2025-12-18 00:00:00+01:00,267.8,267.9,265.4,266.1,266.1,915069
2025-12-19 00:00:00+01:00,264.6,266.4,264.3,265.1,265.1,1857487
2025-12-22 00:00:00+01:00,264.5,264.5,261.1,263.6,263.6,865214
2025-12-23 00:00:00+01:00,264,264.6,262.8,263.3,263.3,649931
2025-12-29 00:00:00+01:00,263,264.5,261.6,263.6,263.6,919622
2025-12-30 00:00:00+01:00,263.6,266.1,262.4,265.2,265.2,906060
2026-01-02 00:00:00+01:00,265.9,266.1,261,262,262,1520882
2026-01-05 00:00:00+01:00,261.8,261.8,259.5,260.6,260.6,646728
2026-01-07 00:00:00+01:00,262.6,263.5,258.4,259.4,259.4,1917542
2026-01-08 00:00:00+01:00,257.1,262.3,256.5,262.3,262.3,1583939
2026-01-09 00:00:00+01:00,262.4,265.5,262.2,263.1,263.1,1018173
2026-01-12 00:00:00+01:00,263.1,263.6,262.3,263.1,263.1,934454
2026-01-13 00:00:00+01:00,263,266,262.5,265.5,265.5,1362817
2026-01-14 00:00:00+01:00,267,269.1,265.6,269,269,1217670
2026-01-15 00:00:00+01:00,269.7,270.9,269,270.9,270.9,1292455
2026-01-16 00:00:00+01:00,270.5,272.3,269.5,272,272,1628103
2026-01-19 00:00:00+01:00,270,272.1,268.6,271.9,271.9,1902361
2026-01-20 00:00:00+01:00,273,273.2,269.1,271,271,1780186
2026-01-21 00:00:00+01:00,271.2,275.8,269.8,271.4,271.4,1951443
2026-01-22 00:00:00+01:00,265.8,266.7,250.2,251.3,251.3,6366660
2026-01-23 00:00:00+01:00,251.8,255.8,250.9,255.7,255.7,3833529
2026-01-26 00:00:00+01:00,255.8,258,255,256,256,1495779
2026-01-27 00:00:00+01:00,257,258.5,255.3,257.1,257.1,1348445
2026-01-28 00:00:00+01:00,254.4,258.3,254.4,257.6,257.6,1350638
2026-01-29 00:00:00+01:00,258.3,261.5,257.1,260.3,260.3,1391299
2026-01-30 00:00:00+01:00,260,263.2,259.8,263.2,263.2,1362604
2026-02-02 00:00:00+01:00,266,266.7,261.4,261.4,261.4,1709198
2026-02-03 00:00:00+01:00,261,264.3,260.3,264.3,264.3,1759860
2026-02-04 00:00:00+01:00,264.1,274.6,263.6,273.8,273.8,1758806
2026-02-05 00:00:00+01:00,274,276.7,271.7,276.7,276.7,1791667
2026-02-06 00:00:00+01:00,275,279.7,274.8,278.8,278.8,1542436
2026-02-09 00:00:00+01:00,279,279.2,274.1,276.4,276.4,1089221
2026-02-10 00:00:00+01:00,277,279,276.2,277.7,277.7,1230873
2026-02-11 00:00:00+01:00,278.7,280.8,276.1,277.4,277.4,1595055
