Date,Open,High,Low,Close,Adjusted_close,Volume
2025-11-24 00:00:00+01:00,162.8,164.55,162.4,164,164,2175689
2025-11-25 00:00:00+01:00,164.15,166.6,163.8,166,166,2861673
2025-11-26 00:00:00+01:00,166.45,168.45,166.2,167.75,167.75,1519000
2025-11-27 00:00:00+01:00,167.85,168.75,166.6,168.15,168.15,2356271
2025-11-28 00:00:00+01:00,168.15,168.45,167.05,167.05,167.05,3558557
2025-12-01 00:00:00+01:00,167.3,168.7,166.35,168.65,168.65,1418801
2025-12-02 00:00:00+01:00,169,170.45,168.45,169.9,169.9,1366491
2025-12-03 00:00:00+01:00,170,171.85,169.05,169.45,169.45,2111965
2025-12-04 00:00:00+01:00,169.6,169.6,165.75,169,169,2363935
2025-12-05 00:00:00+01:00,170,170.5,168.75,168.9,168.9,1207065
2025-12-08 00:00:00+01:00,168.8,169.15,167.55,169.15,169.15,1344649
2025-12-09 00:00:00+01:00,169.1,170.2,167.95,168.45,168.45,1749631
2025-12-10 00:00:00+01:00,169,169.55,167.7,168.8,168.8,2031111
2025-12-11 00:00:00+01:00,168.5,171.25,168.2,170.65,170.65,1841608
2025-12-12 00:00:00+01:00,171.3,172.35,167.9,168.1,168.1,2616051
2025-12-15 00:00:00+01:00,169,169.35,167.75,168.1,168.1,4135294
2025-12-16 00:00:00+01:00,169.35,170.15,168.45,169.15,169.15,2708375
2025-12-17 00:00:00+01:00,170,170.5,168.05,169.25,169.25,3232982
2025-12-18 00:00:00+01:00,169.25,171.05,168.7,170.6,170.6,3953678
2025-12-19 00:00:00+01:00,172.1,173.1,171.65,171.85,171.85,5078865
2025-12-22 00:00:00+01:00,172.05,172.3,171.05,171.8,171.8,1213782
2025-12-23 00:00:00+01:00,172.1,173.25,171.65,172.8,172.8,1510622
2025-12-29 00:00:00+01:00,173.4,173.65,171.9,171.95,171.95,1497179
2025-12-30 00:00:00+01:00,172.15,174.65,171.7,173.95,173.95,2252373
2026-01-02 00:00:00+01:00,174.35,177.25,173.65,176.8,176.8,1971423
