Date,Open,High,Low,Close,Adjusted_close,Volume
2025-11-24 00:00:00+01:00,314.75,317.95,314,315.85,315.85,16290540
2025-11-25 00:00:00+01:00,316.9,321.3,315.1,320.3,320.3,3296082
2025-11-26 00:00:00+01:00,321.8,322.2,319.95,321.6,321.6,3013636
2025-11-27 00:00:00+01:00,322,323.95,321.35,322.9,322.9,2005646
2025-11-28 00:00:00+01:00,322.9,323.6,321.4,321.4,321.4,3794078
2025-12-01 00:00:00+01:00,320.7,321,317.45,319,319,2643268
2025-12-02 00:00:00+01:00,319.45,320.9,317.5,319.85,319.85,2351496
2025-12-03 00:00:00+01:00,319.6,320.6,317.9,318.4,318.4,2113161
2025-12-04 00:00:00+01:00,320.1,322.9,320.05,320.8,320.8,2313924
2025-12-05 00:00:00+01:00,321.5,323.65,319.7,322.8,322.8,2382954
2025-12-08 00:00:00+01:00,322.8,323.5,319.4,320.15,320.15,2121153
2025-12-09 00:00:00+01:00,320.15,321.75,317.05,317.6,317.6,2041187
2025-12-10 00:00:00+01:00,317.5,328.2,315.05,323.35,323.35,8501145
2025-12-11 00:00:00+01:00,323.25,323.25,320,320.45,320.45,2408883
2025-12-12 00:00:00+01:00,321.6,323.5,320.35,321,321,2598363
2025-12-15 00:00:00+01:00,322.35,325,321.9,323,323,3137862
2025-12-16 00:00:00+01:00,323.1,324.05,321,321,321,2684218
2025-12-17 00:00:00+01:00,321.5,322.25,318,319.05,319.05,2566738
2025-12-18 00:00:00+01:00,319.5,321.2,317.5,321.05,321.05,2593632
2025-12-19 00:00:00+01:00,321.15,323.2,320,323.1,323.1,4327625
2025-12-22 00:00:00+01:00,323.1,324.9,322.05,324.1,324.1,2020048
2025-12-23 00:00:00+01:00,324.5,326.3,323.65,325.1,325.1,2275021
2025-12-29 00:00:00+01:00,326,327.9,325.35,327.9,327.9,2530450
2025-12-30 00:00:00+01:00,327.9,331.8,326.75,330.4,330.4,3184359
2026-01-02 00:00:00+01:00,331.4,333.9,325.4,325.95,325.95,4077079
2026-01-05 00:00:00+01:00,326.6,332.4,325.35,330.05,330.05,2547563
2026-01-07 00:00:00+01:00,335.35,341.8,332.05,340.6,340.6,5284811
2026-01-08 00:00:00+01:00,340.65,340.7,337.1,337.1,337.1,3320518
2026-01-09 00:00:00+01:00,337.55,340.8,336.1,340.6,340.6,3192520
2026-01-12 00:00:00+01:00,340.75,343.2,340.2,341.45,341.45,3327184
2026-01-13 00:00:00+01:00,342,342.25,339.2,341.3,341.3,3537474
2026-01-14 00:00:00+01:00,341.6,345.05,340.15,342.45,342.45,4095343
2026-01-15 00:00:00+01:00,343.5,348.4,343.5,347.8,347.8,3263890
2026-01-16 00:00:00+01:00,347.8,349.35,345.3,349.35,349.35,3507053
2026-01-19 00:00:00+01:00,340.95,341,335.2,336.55,336.55,6968980
2026-01-20 00:00:00+01:00,332.5,339.05,330.65,338.9,338.9,4403062
2026-01-21 00:00:00+01:00,336,337.6,331.05,337.6,337.6,4366714
2026-01-22 00:00:00+01:00,343.9,344.95,338.4,339.5,339.5,5263991
2026-01-23 00:00:00+01:00,339.35,339.35,333,338.85,338.85,3932956
2026-01-26 00:00:00+01:00,338.6,340.5,337.95,338.05,338.05,3293793
2026-01-27 00:00:00+01:00,339.5,341.5,338.7,341.35,341.35,3024391
2026-01-28 00:00:00+01:00,342.5,344.2,339.3,339.5,339.5,2816764
2026-01-29 00:00:00+01:00,341.45,346.65,340.95,342.95,342.95,4673315
2026-01-30 00:00:00+01:00,343.15,345,341.55,343.2,343.2,2808954
2026-02-02 00:00:00+01:00,341.15,350.1,338.3,348.9,348.9,3898145
2026-02-03 00:00:00+01:00,350.8,353.55,349.15,352.7,352.7,3129349
2026-02-04 00:00:00+01:00,352.7,358.3,351.25,356.75,356.75,4166209
2026-02-05 00:00:00+01:00,357.5,358.85,354.25,358.85,358.85,3933791
2026-02-06 00:00:00+01:00,358.85,363.05,355.1,362.15,362.15,3262978
2026-02-09 00:00:00+01:00,364.55,366.15,360.85,363.8,363.8,2976797
2026-02-10 00:00:00+01:00,363.8,366.05,363,364.4,364.4,2665333
2026-02-11 00:00:00+01:00,365.2,367,361.45,363.75,363.75,3798126
2026-02-12 00:00:00+01:00,365.45,366.25,361,361,361,3549162
2026-02-13 00:00:00+01:00,361.25,361.25,356.15,358.8,358.8,3054541
2026-02-16 00:00:00+01:00,360,363.15,359.5,361.25,361.25,2823581
2026-02-17 00:00:00+01:00,360.65,362.85,358.7,362,362,3048055
2026-02-18 00:00:00+01:00,362.65,368.5,362.65,367.75,367.75,3194124
2026-02-19 00:00:00+01:00,367.9,369.15,363.65,365.55,365.55,2997275
2026-02-20 00:00:00+01:00,366.25,368.05,363.8,368,368,4095921
2026-02-23 00:00:00+01:00,367.9,369.45,366.05,368.05,368.05,3229661
2026-02-24 00:00:00+01:00,368.05,372.2,367.7,370.7,370.7,3702116
2026-02-25 00:00:00+01:00,371,374.85,370,372.45,372.45,3014895
2026-02-26 00:00:00+01:00,373.45,378,373.3,374.9,374.9,2765174
2026-02-27 00:00:00+01:00,375,378.55,375,377.75,377.75,6714147
2026-03-02 00:00:00+01:00,369.35,369.4,361.55,368.1,368.1,4411252
2026-03-03 00:00:00+01:00,361.2,363.1,354.75,358.45,358.45,5106996
2026-03-04 00:00:00+01:00,358.05,366.8,357.45,365,365,5188353
2026-03-05 00:00:00+01:00,364.1,369.1,361.75,362.5,362.5,2977553
2026-03-06 00:00:00+01:00,364.15,365.4,353.2,356.1,356.1,3304669
2026-03-09 00:00:00+01:00,343.85,351.95,341.05,350.55,350.55,4600969
2026-03-10 00:00:00+01:00,359.4,363.45,358.05,361.95,361.95,3897003
2026-03-11 00:00:00+01:00,360,360,355.15,355.95,355.95,3198719
2026-03-12 00:00:00+01:00,355.5,357.35,352.25,354.75,354.75,2466220
2026-03-13 00:00:00+01:00,352.45,357.5,349.35,351.65,351.65,2321865
2026-03-16 00:00:00+01:00,351.7,355.95,349.15,353.35,353.35,2500140
2026-03-17 00:00:00+01:00,353,355.2,350.35,352.05,352.05,2129409
2026-03-18 00:00:00+01:00,354,358.2,349.4,350.4,350.4,2732707
2026-03-19 00:00:00+01:00,345.4,345.9,341.3,342.2,342.2,4001827
2026-03-20 00:00:00+01:00,345,345.9,336.65,337.95,337.95,7712506
2026-03-23 00:00:00+01:00,329.55,344.05,326.35,338.05,338.05,6005615
2026-03-24 00:00:00+01:00,339.15,342.05,336.3,342.05,342.05,3571346
2026-03-25 00:00:00+01:00,346.25,350.25,346.25,350.1,350.1,3834057
2026-03-26 00:00:00+01:00,347.5,348.8,345.15,346.6,346.6,2488185
