Date,Open,High,Low,Close,Adjusted_close,Volume
2025-11-24 00:00:00+01:00,172.8,173.5,171.85,173.5,173.5,6156715
2025-11-25 00:00:00+01:00,172.2,173.15,169.8,172.3,172.3,2555241
2025-11-26 00:00:00+01:00,172.65,175.95,172.65,174.2,174.2,2001459
2025-11-27 00:00:00+01:00,173.75,174.65,172.85,173.65,173.65,1142795
2025-11-28 00:00:00+01:00,173.7,174.4,170.5,171.3,171.3,5860280
2025-12-01 00:00:00+01:00,170.95,176.05,169.4,176.05,176.05,2232123
2025-12-02 00:00:00+01:00,176.05,180.35,175.3,178.25,178.25,2445726
2025-12-03 00:00:00+01:00,179.8,182.2,179.2,179.45,179.45,2147882
2025-12-04 00:00:00+01:00,179.65,180.45,177.25,177.8,177.8,1855521
2025-12-05 00:00:00+01:00,177.6,178.25,175.65,176.6,176.6,1686207
2025-12-08 00:00:00+01:00,176.4,176.75,173.7,173.95,173.95,1682117
2025-12-09 00:00:00+01:00,173.9,174,171.55,172.75,172.75,1585849
2025-12-10 00:00:00+01:00,172.25,174.15,171.6,174.15,174.15,1418314
2025-12-11 00:00:00+01:00,176,180.6,175.4,178.65,178.65,2715952
2025-12-12 00:00:00+01:00,178.65,181.85,177.55,180.5,180.5,2108941
2025-12-15 00:00:00+01:00,180.7,183.4,180.2,180.2,180.2,2436178
2025-12-16 00:00:00+01:00,180.4,183.35,179.85,180.6,180.6,2147659
2025-12-17 00:00:00+01:00,180.8,182.2,180.75,181.15,181.15,1470733
2025-12-18 00:00:00+01:00,183,187.8,182.6,187.75,187.75,3439041
2025-12-19 00:00:00+01:00,187.3,188.35,182.35,183.9,183.9,4538822
2025-12-22 00:00:00+01:00,184.05,184.55,183.2,184,184,1170468
2025-12-23 00:00:00+01:00,184.3,185.55,183.95,184.1,184.1,1181105
2025-12-29 00:00:00+01:00,185.2,187.05,185.2,186.15,186.15,1296692
2025-12-30 00:00:00+01:00,185,186.65,184.6,185.9,185.9,1326275
2026-01-02 00:00:00+01:00,186.7,188.2,184.1,185.1,185.1,1347356
2026-01-05 00:00:00+01:00,185.1,185.15,182.6,182.65,182.65,925486
2026-01-07 00:00:00+01:00,186.2,187.45,184,185.2,185.2,1981777
2026-01-08 00:00:00+01:00,183,183,176.2,178.6,178.6,2921980
2026-01-09 00:00:00+01:00,179.1,179.95,177.05,179.1,179.1,1888982
2026-01-12 00:00:00+01:00,178.6,180.95,176.6,179.55,179.55,1868546
2026-01-13 00:00:00+01:00,180,181.9,179.4,181.1,181.1,1553779
2026-01-14 00:00:00+01:00,181.1,182.25,179.05,181.55,181.55,1726263
2026-01-15 00:00:00+01:00,181.6,181.65,178.9,179.35,179.35,1918389
2026-01-16 00:00:00+01:00,178.85,180,176.65,177.55,177.55,1932748
2026-01-19 00:00:00+01:00,175.05,175.55,173.5,175,175,1822238
2026-01-20 00:00:00+01:00,174,178.25,173.85,176.85,176.85,2101025
2026-01-21 00:00:00+01:00,176.25,177.9,174.8,175.5,175.5,1281426
2026-01-22 00:00:00+01:00,176.5,178.4,176.35,176.65,176.65,1264327
2026-01-23 00:00:00+01:00,176.65,177.25,175.15,175.95,175.95,1878103
2026-01-26 00:00:00+01:00,175.95,176.65,174.55,176,176,1102623
2026-01-27 00:00:00+01:00,176.15,178.25,175.45,176,176,1407180
2026-01-28 00:00:00+01:00,175.3,179,175.3,177.2,177.2,2718013
2026-01-29 00:00:00+01:00,170.15,178.7,169.65,175.9,175.9,5149782
2026-01-30 00:00:00+01:00,175.9,179,173,178.35,178.35,2142218
2026-02-02 00:00:00+01:00,177.5,179.85,174.2,176.8,176.8,2534154
2026-02-03 00:00:00+01:00,177.3,178.55,174.9,176.7,176.7,2146939
2026-02-04 00:00:00+01:00,176.95,183.25,176.9,183.25,183.25,3221936
2026-02-05 00:00:00+01:00,183.9,185.85,182.65,185.15,185.15,2416562
2026-02-06 00:00:00+01:00,185.9,187.85,182.6,187.85,187.85,1692140
2026-02-09 00:00:00+01:00,188.3,188.8,179.95,182.85,182.85,2991548
2026-02-10 00:00:00+01:00,183.4,186.4,182.85,185.35,185.35,2337892
2026-02-11 00:00:00+01:00,185.3,187.8,183.55,185.95,185.95,1805763
2026-02-12 00:00:00+01:00,187,189.3,186.2,188.2,188.2,1936852
2026-02-13 00:00:00+01:00,186.3,187.05,184.95,185.55,185.55,1945473
2026-02-16 00:00:00+01:00,185.8,188.45,184.5,187.75,187.75,1306057
2026-02-17 00:00:00+01:00,188,190.85,186.6,188.35,188.35,1707324
2026-02-18 00:00:00+01:00,185,187.05,183.1,184,184,2128549
2026-02-19 00:00:00+01:00,184.2,186.65,184.1,184.5,184.5,1120454
2026-02-20 00:00:00+01:00,184.6,184.75,180.8,182.95,182.95,2514895
2026-02-23 00:00:00+01:00,182.95,184.6,180.55,181.4,181.4,1702295
2026-02-24 00:00:00+01:00,183.5,187.85,183.4,187.55,187.55,2699614
2026-02-25 00:00:00+01:00,187.55,193.8,187.5,192.3,192.3,2952852
2026-02-26 00:00:00+01:00,192.3,194.25,190.55,194.25,194.25,2568202
2026-02-27 00:00:00+01:00,193.9,194.3,191.45,192.7,192.7,1912089
2026-03-02 00:00:00+01:00,189.25,189.75,185.4,185.5,185.5,2212099
2026-03-03 00:00:00+01:00,182.5,183.5,178.8,179.7,179.7,1952774
2026-03-04 00:00:00+01:00,180.2,184.3,179.05,184.3,184.3,1629670
2026-03-05 00:00:00+01:00,183.95,185.9,180.35,181.15,181.15,1512770
2026-03-06 00:00:00+01:00,180.8,182.85,177.5,178.4,178.4,1664143
2026-03-09 00:00:00+01:00,174.8,178.35,173.7,177.45,177.45,1715817
2026-03-10 00:00:00+01:00,180.2,182.75,179.75,180.6,180.6,1668128
2026-03-11 00:00:00+01:00,182,183,178.1,181.1,181.1,1451016
2026-03-12 00:00:00+01:00,181.1,181.8,177.85,180.1,180.1,1689807
2026-03-13 00:00:00+01:00,178.25,181.85,176.8,180.5,180.5,1522547
2026-03-16 00:00:00+01:00,180.35,181.1,179.4,179.9,179.9,1141870
2026-03-17 00:00:00+01:00,180.65,182.3,179.15,179.15,179.15,1115572
2026-03-18 00:00:00+01:00,179.7,179.85,174.75,175.45,175.45,1994328
2026-03-19 00:00:00+01:00,172.7,174.1,168.8,170,170,2490164
2026-03-20 00:00:00+01:00,171.8,172.65,168.3,168.85,168.85,5401540
2026-03-23 00:00:00+01:00,167.25,175.2,165.4,172.45,172.45,1977068
2026-03-24 00:00:00+01:00,174.2,174.5,170.8,172.2,172.2,1355105
2026-03-25 00:00:00+01:00,172.9,174.6,172.25,174.55,174.55,1781356
2026-03-26 00:00:00+01:00,170.55,173.9,163,170.75,170.75,5086408
2026-03-27 00:00:00+01:00,170.4,172.9,167.4,170.3,170.3,2816672
2026-03-30 00:00:00+01:00,170.3,174.1,169.5,172.1,172.1,2531480
2026-03-31 00:00:00+01:00,173.5,176.75,172.45,175.15,175.15,2696456
2026-04-01 00:00:00+01:00,179,179.3,177.4,178.45,178.45,2638091
2026-04-02 00:00:00+01:00,174.8,176.3,174.15,174.15,174.15,817258
2026-04-07 00:00:00+01:00,176,176.9,171.2,171.25,171.25,2277875
2026-04-08 00:00:00+01:00,175.9,177.35,173.75,174.45,174.45,1831893
2026-04-09 00:00:00+01:00,173.65,173.95,171.55,173.7,173.7,1218028
2026-04-10 00:00:00+01:00,174,177.3,173.8,175.1,175.1,1647851
2026-04-13 00:00:00+01:00,173.5,174.95,173.2,173.75,173.75,1350267
2026-04-14 00:00:00+01:00,175.45,176,172.95,174.05,174.05,1646892
2026-04-15 00:00:00+01:00,174,174.85,173.05,174.15,174.15,1035166
2026-04-16 00:00:00+01:00,175,176.85,174.9,175.75,175.75,1399854
2026-04-17 00:00:00+01:00,176.05,178.6,174.7,178.5,178.5,2418816
2026-04-20 00:00:00+01:00,176.55,179.05,175.7,177.8,177.8,1454770
2026-04-21 00:00:00+01:00,177.8,180.3,177.2,177.7,177.7,1839728
2026-04-22 00:00:00+01:00,177.6,177.6,171.9,173.9,173.9,1990479
2026-04-23 00:00:00+01:00,172.95,174.95,172.75,173.85,173.85,1139521
2026-04-24 00:00:00+01:00,172,172.95,170.15,171.45,171.45,1565704
2026-04-27 00:00:00+01:00,171.6,172.45,169,169,169,1428528
2026-04-28 00:00:00+01:00,169,170.55,168.55,170.25,170.25,1466430
2026-04-29 00:00:00+01:00,169.8,169.8,164.65,165.2,165.2,2036423
